timestamp,F2_UT_SCR01_BR_DRY_FLOW,F2_UT_SCR01_BR_CVD_FLOW,F2_UT_SCR01_BR_WET_FLOW,F2_UT_SCR01_BR_IMP_FLOW,F2_UT_SCR01_HDR_FLOW,F2_UT_STK01_NOX_DRY,F2_UT_STK01_FLOW,F2_UT_STK01_TEMP,F2_UT_SCR01_FAN_SP,F2_UT_SCR01_DP,F2_FAB_DRY_UTIL,F2_FAB_CVD_UTIL,F2_FAB_WET_UTIL,F2_FAB_IMP_UTIL,F2_UT_AMB_TEMP,F2_UT_SCR01_FAN_HZ
2025-03-16 16:35:00,1.2481,1.0376,1.1955,0.3258,3.8387,47.508,10724.535,40.169,369.929,97.03,37.98,34.71,44.17,36.71,9.35,59.99
2025-03-16 16:40:00,1.2306,1.03,1.2386,0.3211,3.8625,51.942,10853.888,40.072,369.407,94.079,38.65,34.37,44.21,35.83,9.55,59.99
2025-03-16 16:45:00,1.2367,1.0404,1.2301,0.3286,3.8388,52.69,10667.136,40.036,368.719,96.941,38.86,34.16,45.02,36.77,11.74,59.99
2025-03-16 16:50:00,1.2419,1.0513,1.2237,0.3473,3.8573,44.893,10637.466,40.351,370.62,94.99,38.82,34.08,43.88,36.11,9.34,59.99
2025-03-16 16:55:00,1.227,1.0241,1.2226,0.3524,3.8325,51.906,10768.049,39.896,362.088,99.574,38.43,33.79,44.45,35.71,10.43,59.99
2025-03-16 17:00:00,1.2257,1.012,1.2325,0.3281,3.8561,50.635,10886.987,39.893,379.05,94.53,39.22,34.05,44.14,35.76,8.47,60.0
2025-03-16 17:05:00,1.2289,1.035,1.2143,0.3547,3.8343,51.695,10828.687,40.393,366.065,93.435,38.15,34.4,44.35,35.7,8.8,60.0
2025-03-16 17:10:00,1.2336,1.0281,1.2116,0.3245,3.8226,49.327,10630.46,39.574,364.764,95.571,38.5,34.1,44.45,35.85,8.55,60.0
2025-03-16 17:15:00,1.2461,1.0296,1.2254,0.3312,3.8387,52.868,11040.8,40.206,363.578,94.955,37.94,34.35,44.26,36.07,8.84,60.0
2025-03-16 17:20:00,1.2431,1.0195,1.2187,0.3357,3.818,46.008,10654.299,39.305,373.317,91.266,37.55,34.15,43.86,36.19,9.8,60.0
2025-03-16 17:25:00,1.2322,1.0208,1.2287,0.3371,3.8088,49.239,10731.717,39.714,365.386,93.134,37.68,34.47,44.07,35.87,10.11,60.0
2025-03-16 17:30:00,1.231,1.016,1.2208,0.3409,3.843,53.288,10672.174,40.059,370.858,92.594,37.82,33.56,43.84,36.27,8.36,60.0
2025-03-16 17:35:00,1.2334,1.0282,1.2274,0.3332,3.8217,48.743,10979.501,40.248,367.176,94.493,37.3,33.34,43.8,35.4,7.64,60.0
2025-03-16 17:40:00,1.2466,1.0453,1.2132,0.3486,3.8096,51.05,10900.281,39.628,372.042,94.829,37.67,32.97,43.39,35.12,7.16,60.0
2025-03-16 17:45:00,1.2128,1.0249,1.1833,0.351,3.8239,49.905,10584.458,39.768,367.918,92.923,37.41,34.13,43.41,35.2,8.45,60.0
2025-03-16 17:50:00,1.2325,1.0283,1.2053,0.337,3.8164,46.096,10982.273,39.75,374.638,91.389,36.89,33.4,42.76,34.79,8.95,60.0
2025-03-16 17:55:00,1.2447,1.0271,1.2108,0.3359,3.8121,50.114,10808.208,40.22,372.04,90.197,37.17,33.82,42.96,34.17,7.11,60.0
2025-03-16 18:00:00,1.2409,1.0185,1.235,0.3323,3.8213,51.633,10703.411,39.734,366.876,91.054,37.72,33.14,43.09,35.27,8.79,60.0
2025-03-16 18:05:00,1.2354,1.0292,1.2038,0.3147,3.8148,50.108,10614.104,39.935,366.531,93.785,37.33,32.47,43.24,35.76,8.31,60.0
2025-03-16 18:10:00,1.2278,1.0223,1.221,0.3449,3.8065,48.587,10703.759,39.372,376.019,92.435,37.04,33.86,43.25,35.24,8.55,60.0
2025-03-16 18:15:00,1.2466,0.9962,1.2037,0.3243,3.8166,51.364,10688.532,40.263,376.377,94.301,36.87,32.74,42.72,35.23,8.39,60.0
2025-03-16 18:20:00,1.2337,1.0426,1.2081,0.3371,3.8023,49.37,11042.792,40.3,362.792,98.851,36.95,33.12,42.9,35.35,8.58,60.0
2025-03-16 18:25:00,1.2267,1.0322,1.2087,0.3363,3.8027,47.383,10840.849,39.506,374.464,98.914,37.14,33.78,42.87,35.4,8.59,60.0
2025-03-16 18:30:00,1.2274,1.0082,1.2069,0.3428,3.7972,49.658,10470.397,39.96,368.292,91.482,36.57,32.87,43.65,34.66,6.9,60.0
2025-03-16 18:35:00,1.2334,1.0215,1.2185,0.3511,3.7991,43.761,10665.441,39.189,366.69,95.151,36.34,33.11,43.08,34.58,8.03,60.0
2025-03-16 18:40:00,1.213,1.0002,1.2155,0.3239,3.8083,49.282,10859.975,39.601,371.692,95.356,36.65,32.72,43.08,34.85,6.81,60.0
2025-03-16 18:45:00,1.2294,1.023,1.2144,0.3298,3.7889,48.113,10907.708,39.747,373.403,91.552,36.26,32.77,42.89,34.15,8.57,60.0
2025-03-16 18:50:00,1.2229,1.0072,1.1993,0.3324,3.8026,46.327,10908.695,39.992,366.706,88.424,36.53,32.63,42.71,34.66,5.8,60.0
2025-03-16 18:55:00,1.2347,1.0232,1.1848,0.3186,3.8059,49.626,11114.978,39.034,364.89,89.537,36.33,32.78,43.0,34.29,7.06,60.0
2025-03-16 19:00:00,1.2168,1.0204,1.2083,0.3472,3.7933,42.456,10554.501,39.636,371.317,94.098,36.57,32.52,42.74,34.35,6.68,60.0
2025-03-16 19:05:00,1.2228,1.0348,1.1806,0.3237,3.8055,50.281,10529.887,40.306,375.096,89.192,36.7,32.19,43.02,34.75,6.68,59.99
2025-03-16 19:10:00,1.2283,1.0396,1.2157,0.3369,3.8273,48.697,10794.533,39.763,369.863,97.41,37.38,33.38,43.26,34.8,6.35,59.99
2025-03-16 19:15:00,1.2469,1.02,1.1956,0.3279,3.8154,46.983,10500.504,39.346,370.837,94.625,36.53,32.75,44.16,35.05,5.8,59.99
2025-03-16 19:20:00,1.2684,1.0344,1.1997,0.349,3.8233,46.184,10587.402,39.924,374.762,95.33,36.65,32.59,43.4,34.8,7.53,59.99
2025-03-16 19:25:00,1.2407,1.025,1.221,0.3342,3.8349,49.095,10825.453,39.283,371.262,94.93,37.82,33.74,43.6,34.96,4.67,59.99
2025-03-16 19:30:00,1.261,1.0383,1.2144,0.3281,3.8351,45.436,11087.216,40.602,376.309,92.262,37.05,32.95,43.55,35.4,5.18,59.99
2025-03-16 19:35:00,1.2356,1.026,1.2214,0.3356,3.7967,49.896,10140.426,39.511,375.592,95.172,37.95,33.55,43.1,34.94,5.24,59.99
2025-03-16 19:40:00,1.2358,1.021,1.2077,0.3387,3.7921,44.139,10594.129,40.063,366.505,89.03,36.3,32.68,43.04,35.69,6.6,59.99
2025-03-16 19:45:00,1.3396,1.0999,1.2573,0.3736,4.0732,60.465,11330.173,39.593,356.892,107.289,51.12,47.13,57.22,49.24,6.3,59.99
2025-03-16 19:50:00,1.3205,1.1146,1.301,0.363,4.0708,58.807,11845.708,39.233,359.782,107.448,51.05,47.68,57.53,49.25,4.86,59.98
2025-03-16 19:55:00,1.3412,1.1146,1.3062,0.3527,4.0481,55.686,11452.739,39.753,359.219,111.388,51.22,47.11,56.24,49.76,5.71,59.98
2025-03-16 20:00:00,1.3111,1.1051,1.3123,0.3211,4.0796,61.171,11362.264,39.343,362.17,105.763,51.29,47.38,57.13,49.7,4.48,59.98
2025-03-16 20:05:00,1.3257,1.1029,1.2965,0.3593,4.0932,52.832,11601.691,39.582,359.403,105.863,51.58,48.18,58.18,49.89,5.27,59.98
2025-03-16 20:10:00,1.3357,1.1218,1.2945,0.3608,4.093,62.075,11438.489,39.255,360.618,106.343,52.2,47.99,57.89,49.35,4.27,59.98
2025-03-16 20:15:00,1.3176,1.121,1.2947,0.3604,4.1053,58.632,11641.029,39.604,353.151,109.787,52.65,48.65,57.79,50.77,4.44,59.98
2025-03-16 20:20:00,1.3268,1.125,1.2741,0.3843,4.103,62.248,11463.427,39.215,362.361,104.39,52.25,48.1,57.78,50.31,5.92,59.98
2025-03-16 20:25:00,1.3344,1.1128,1.2823,0.3609,4.0892,59.493,11751.071,39.048,354.797,106.103,51.5,47.44,58.27,49.8,4.93,59.97
2025-03-16 20:30:00,1.3444,1.1235,1.3014,0.352,4.0939,56.012,11623.421,40.021,365.826,106.912,52.32,48.23,57.81,50.46,3.33,59.97
2025-03-16 20:35:00,1.3272,1.1173,1.3168,0.3519,4.0974,57.288,11792.778,39.631,359.613,104.744,51.78,47.71,57.78,49.38,5.14,59.97
2025-03-16 20:40:00,1.3222,1.1182,1.2959,0.3596,4.1139,59.482,11380.913,39.584,359.136,108.038,52.73,48.69,57.65,50.32,4.72,59.97
2025-03-16 20:45:00,1.3458,1.1164,1.2958,0.3728,4.0928,55.173,11774.483,39.962,354.19,103.045,51.94,48.04,57.54,49.43,3.33,59.97
2025-03-16 20:50:00,1.3345,1.1133,1.2755,0.338,4.1079,63.184,11558.637,39.321,356.131,103.287,53.06,48.81,58.6,50.29,6.0,59.96
2025-03-16 20:55:00,1.3535,1.1112,1.3155,0.3749,4.0927,59.944,11571.985,39.429,353.411,109.039,53.03,48.96,59.18,51.49,3.42,59.96
2025-03-16 21:00:00,1.3308,1.1213,1.2878,0.368,4.1219,61.252,11446.092,39.535,360.597,107.901,53.68,48.98,58.99,51.75,4.59,59.96
2025-03-16 21:05:00,1.35,1.1181,1.2819,0.3672,4.1524,58.088,11397.596,38.993,367.983,103.279,53.14,49.99,59.73,51.79,3.15,59.96
2025-03-16 21:10:00,1.3501,1.1223,1.3,0.355,4.1374,62.107,11608.757,39.123,354.381,110.026,54.02,50.07,59.65,51.63,4.81,59.95
2025-03-16 21:15:00,1.3365,1.1162,1.3137,0.3497,4.1045,63.341,11380.612,39.76,354.942,109.135,53.33,49.56,58.93,51.42,4.01,59.95
2025-03-16 21:20:00,1.3196,1.1146,1.2784,0.3709,4.0802,57.372,11439.113,39.659,355.753,108.688,53.28,48.67,58.56,51.24,3.75,59.95
2025-03-16 21:25:00,1.336,1.1036,1.2853,0.3574,4.0858,60.968,11830.767,39.873,349.899,109.8,52.57,48.89,59.17,51.2,3.02,59.95
2025-03-16 21:30:00,1.3138,1.1192,1.3133,0.3698,4.0863,63.766,11727.066,39.557,355.553,111.343,53.18,48.92,59.16,50.84,3.89,59.94
2025-03-16 21:35:00,1.3473,1.1222,1.3047,0.3666,4.0738,60.274,11249.252,39.191,364.294,105.058,51.53,48.25,58.4,50.22,3.14,59.94
2025-03-16 21:40:00,1.3183,1.1129,1.2983,0.3858,4.0976,61.795,11694.127,38.75,357.971,109.406,52.86,48.06,57.33,49.94,1.53,59.94
2025-03-16 21:45:00,1.3198,1.1131,1.2979,0.341,4.1199,60.236,11758.682,40.001,353.255,102.586,53.06,49.04,58.93,50.66,2.53,59.94
2025-03-16 21:50:00,1.3447,1.1322,1.3146,0.3561,4.1384,58.831,11390.594,38.828,351.767,108.089,53.85,49.2,59.94,50.96,1.51,59.93
2025-03-16 21:55:00,1.3436,1.111,1.2862,0.3805,4.137,60.324,11899.173,38.812,360.224,109.911,53.71,49.25,59.45,51.76,2.92,59.93
2025-03-16 22:00:00,1.3408,1.1017,1.291,0.3627,4.132,60.517,11449.099,38.842,358.378,109.621,53.79,49.69,60.18,52.44,2.39,59.93
2025-03-16 22:05:00,1.3685,1.1152,1.3008,0.3661,4.1352,57.654,11804.368,39.447,352.407,108.635,54.65,51.11,59.9,52.11,2.25,59.92
2025-03-16 22:10:00,1.3684,1.0995,1.3022,0.3943,4.1393,64.312,11507.079,39.544,367.454,108.555,54.59,50.59,60.53,52.68,2.87,59.92
2025-03-16 22:15:00,1.3467,1.1099,1.3055,0.3585,4.125,64.458,11681.437,39.303,362.978,106.514,54.76,50.72,60.38,52.97,3.45,59.92
2025-03-16 22:20:00,1.3482,1.1204,1.303,0.3674,4.1601,59.941,11616.323,39.179,359.076,109.11,53.93,49.71,60.59,52.62,1.74,59.92
2025-03-16 22:25:00,1.33,1.1184,1.3121,0.3845,4.1226,57.075,11569.407,39.471,354.317,107.361,53.88,50.22,60.05,52.9,1.48,59.91
2025-03-16 22:30:00,1.3266,1.1082,1.3024,0.3334,4.1398,61.807,11762.894,40.025,355.199,112.028,53.98,49.86,60.34,52.23,2.55,59.91
2025-03-16 22:35:00,1.3402,1.1291,1.2989,0.3514,4.1431,63.039,11782.227,39.096,359.456,107.87,54.73,50.78,60.32,52.55,1.08,59.91
2025-03-16 22:40:00,1.355,1.1175,1.3047,0.3762,4.1121,62.403,11640.659,39.349,359.344,107.311,54.53,50.83,60.17,53.04,0.38,59.9
2025-03-16 22:45:00,1.3331,1.116,1.3146,0.3679,4.1425,59.823,11651.263,38.863,351.296,108.768,55.1,50.37,61.02,52.19,0.96,59.9
2025-03-16 22:50:00,1.354,1.1241,1.2833,0.3614,4.1446,56.912,11679.462,39.476,352.078,111.579,54.7,50.54,60.29,52.73,1.6,59.89
2025-03-16 22:55:00,1.3179,1.1192,1.3224,0.3523,4.1291,61.938,11795.32,38.907,360.866,105.26,54.83,50.64,60.33,52.21,3.49,59.89
2025-03-16 23:00:00,1.3691,1.1019,1.308,0.3696,4.1284,63.663,11550.938,39.793,362.268,105.838,53.5,50.32,60.5,52.87,1.54,59.89
2025-03-16 23:05:00,1.3418,1.1196,1.2975,0.3557,4.1369,63.905,11689.31,39.93,353.691,111.334,54.7,51.04,60.41,52.38,2.23,59.88
2025-03-16 23:10:00,1.3519,1.1211,1.2884,0.359,4.1536,65.31,11904.708,39.004,356.843,113.77,54.27,50.12,60.62,52.82,0.2,59.88
2025-03-16 23:15:00,1.3209,1.1059,1.297,0.3575,4.1646,59.333,11611.203,39.265,367.187,103.751,54.3,51.16,60.61,52.05,2.54,59.88
2025-03-16 23:20:00,1.3494,1.1146,1.2946,0.3771,4.1402,57.923,11842.744,39.161,349.016,108.821,54.82,50.45,61.13,53.34,1.59,59.87
2025-03-16 23:25:00,1.3275,1.1268,1.2924,0.3792,4.1493,68.176,11658.107,39.384,359.731,107.821,54.73,50.33,60.96,52.16,1.28,59.87
2025-03-16 23:30:00,1.3381,1.1226,1.306,0.3657,4.1595,61.281,11581.03,39.422,355.74,112.283,54.4,50.7,59.76,52.97,0.91,59.86
2025-03-16 23:35:00,1.3351,1.1149,1.3209,0.3592,4.1299,59.122,11850.737,39.381,357.988,106.185,54.25,50.15,60.51,52.46,1.74,59.86
2025-03-16 23:40:00,1.3444,1.1038,1.2809,0.3807,4.1363,61.97,11538.299,39.399,358.694,112.454,54.1,50.32,60.74,52.29,2.75,59.86
2025-03-16 23:45:00,1.346,1.1275,1.2915,0.3634,4.123,56.969,11576.931,39.609,355.449,112.115,54.48,50.07,59.72,52.3,0.41,59.85
2025-03-16 23:50:00,1.3515,1.1203,1.2944,0.3565,4.1375,63.56,11696.55,39.788,359.588,109.957,54.61,50.67,60.36,52.18,2.51,59.85
2025-03-16 23:55:00,1.3439,1.1259,1.2887,0.3576,4.1506,53.524,11855.845,39.519,356.385,109.092,54.13,50.12,61.12,52.4,2.47,59.84
2025-03-17 00:00:00,1.3478,1.1077,1.2793,0.3951,4.1223,62.758,11785.405,39.364,359.577,109.667,54.52,50.73,59.66,52.65,1.26,59.84
2025-03-17 00:05:00,1.3393,1.1143,1.3016,0.3834,4.1235,61.655,11801.616,39.723,364.55,105.649,53.92,50.66,60.25,52.61,1.27,59.83
2025-03-17 00:10:00,1.3449,1.1173,1.3042,0.3738,4.1237,59.999,11684.521,38.819,354.499,110.96,53.83,50.28,60.01,51.94,0.7,59.83
2025-03-17 00:15:00,1.3682,1.1158,1.3193,0.3626,4.115,60.718,11550.325,38.87,363.295,102.433,53.45,49.61,59.5,51.16,0.63,59.83
2025-03-17 00:20:00,1.3489,1.1226,1.3079,0.3561,4.1254,65.83,11436.25,39.16,354.508,109.397,52.97,49.02,59.76,51.66,0.79,59.82
2025-03-17 00:25:00,1.3405,1.1035,1.3105,0.3595,4.1224,67.832,11671.779,39.472,357.757,111.035,53.55,49.15,60.02,51.39,-0.92,59.82
2025-03-17 00:30:00,1.3419,1.101,1.2797,0.3438,4.101,61.823,11777.445,39.744,356.366,103.247,53.41,49.66,58.97,50.99,1.61,59.81
2025-03-17 00:35:00,1.3366,1.1158,1.3044,0.3635,4.1159,61.77,11971.218,39.547,360.36,102.544,53.28,49.28,59.83,51.36,0.22,59.81
2025-03-17 00:40:00,1.3067,1.1203,1.2928,0.3956,4.1141,63.151,11770.542,38.626,357.173,106.849,53.84,49.2,59.05,50.98,1.5,59.8
2025-03-17 00:45:00,1.3258,1.1313,1.2733,0.3674,4.103,61.089,11807.467,38.592,360.036,106.84,53.72,49.06,59.29,50.69,-0.32,59.8
2025-03-17 00:50:00,1.3453,1.1222,1.3149,0.3665,4.1177,62.216,11336.571,39.269,357.028,108.795,52.24,49.55,59.23,51.02,0.31,59.79
2025-03-17 00:55:00,1.3462,1.1178,1.2886,0.3882,4.1156,60.762,11338.998,38.236,359.734,111.649,53.16,49.05,58.87,51.68,-0.47,59.79
2025-03-17 01:00:00,1.3375,1.1297,1.3128,0.3725,4.1175,64.598,11703.869,38.883,353.95,106.756,53.23,49.34,59.05,51.42,-0.12,59.78
2025-03-17 01:05:00,1.3298,1.1027,1.2952,0.3462,4.1098,60.075,11632.758,38.7,355.845,107.433,53.1,49.81,59.04,51.61,0.27,59.78
2025-03-17 01:10:00,1.3497,1.1199,1.3093,0.3824,4.1448,64.123,11867.433,38.859,358.979,107.185,53.72,49.82,59.54,51.79,-0.61,59.77
2025-03-17 01:15:00,1.3359,1.1225,1.3059,0.3651,4.1305,58.836,11530.309,38.419,358.992,109.189,53.48,50.21,59.32,51.54,-0.53,59.77
2025-03-17 01:20:00,1.3248,1.1188,1.2789,0.356,4.0976,62.366,11698.354,39.704,353.078,107.208,53.45,50.36,59.71,52.1,1.18,59.76
2025-03-17 01:25:00,1.3332,1.1199,1.3064,0.3736,4.1072,60.494,11549.164,39.401,362.437,107.481,53.68,50.2,59.84,51.9,0.43,59.76
2025-03-17 01:30:00,1.3438,1.1263,1.3119,0.3502,4.1429,64.06,11671.715,39.475,353.898,107.243,54.53,49.94,60.52,52.23,-0.65,59.75
2025-03-17 01:35:00,1.3495,1.1097,1.2987,0.3545,4.1322,60.116,11420.889,39.227,353.552,102.989,55.33,50.49,61.31,52.6,1.77,59.75
2025-03-17 01:40:00,1.3365,1.1137,1.3167,0.3554,4.1149,61.085,11658.285,39.251,353.334,108.353,54.04,49.75,59.87,51.97,-0.72,59.74
2025-03-17 01:45:00,1.3414,1.082,1.3176,0.3614,4.1154,62.868,11407.575,39.158,357.665,105.245,53.9,49.82,58.98,50.89,-0.47,59.74
2025-03-17 01:50:00,1.3573,1.1174,1.2911,0.3861,4.1271,58.7,11782.278,38.511,358.546,109.939,53.42,49.42,59.25,51.8,-0.86,59.73
2025-03-17 01:55:00,1.3337,1.1214,1.316,0.3835,4.1051,61.458,11687.206,38.821,356.556,104.632,53.59,49.98,59.96,52.14,0.96,59.72
2025-03-17 02:00:00,1.3397,1.1118,1.312,0.3571,4.1238,61.177,11798.575,39.289,349.308,106.133,54.31,49.48,60.31,51.63,0.86,59.72
2025-03-17 02:05:00,1.3204,1.1398,1.3135,0.3742,4.1309,59.939,11433.35,39.201,360.311,109.836,53.98,50.08,59.53,51.99,-0.65,59.71
2025-03-17 02:10:00,1.3492,1.1023,1.2766,0.3637,4.1329,60.129,11660.281,39.688,349.778,110.717,54.72,51.28,60.33,51.89,-0.5,59.71
2025-03-17 02:15:00,1.3677,1.1185,1.2947,0.3738,4.1305,57.262,11731.855,39.624,359.414,109.175,54.44,51.41,60.13,52.61,1.17,59.7
2025-03-17 02:20:00,1.3557,1.1088,1.304,0.3556,4.1327,60.785,11820.965,38.88,354.306,114.491,54.27,49.91,60.04,52.54,0.26,59.7
2025-03-17 02:25:00,1.3129,1.1271,1.3063,0.3738,4.1372,56.845,11589.545,39.082,350.395,105.356,53.68,50.19,59.66,52.34,-0.16,59.69
2025-03-17 02:30:00,1.3556,1.0984,1.314,0.3357,4.1127,60.006,11852.923,39.007,361.149,105.592,54.16,49.81,60.95,52.68,-0.89,59.68
2025-03-17 02:35:00,1.3357,1.1332,1.299,0.3614,4.1339,61.287,11566.871,39.269,360.17,112.211,54.23,50.83,60.47,52.69,0.79,59.68
2025-03-17 02:40:00,1.3581,1.1173,1.2841,0.3773,4.1258,65.011,11784.678,39.528,354.545,112.822,55.13,50.58,60.73,52.31,1.6,59.67
2025-03-17 02:45:00,1.3422,1.1279,1.3097,0.3565,4.1444,55.561,11907.871,38.938,358.308,109.354,54.96,50.42,60.53,52.66,0.27,59.67
2025-03-17 02:50:00,1.325,1.1176,1.292,0.3761,4.1087,61.563,11697.762,39.058,350.041,109.859,54.6,50.12,60.4,53.88,0.73,59.66
2025-03-17 02:55:00,1.3399,1.1118,1.2949,0.3831,4.1086,64.603,11730.21,38.774,355.924,108.362,54.33,51.25,60.8,52.86,1.74,59.65
2025-03-17 03:00:00,1.335,1.129,1.3289,0.3571,4.1128,63.443,11627.371,39.66,355.044,109.215,54.82,51.15,61.0,52.73,-0.48,59.65
2025-03-17 03:05:00,1.3245,1.1246,1.3127,0.3727,4.1466,59.819,11557.804,39.385,355.064,108.539,54.51,51.25,61.21,53.16,0.18,59.64
2025-03-17 03:10:00,1.3189,1.1001,1.3046,0.3597,4.1258,61.641,11611.608,39.623,352.848,109.935,55.17,50.66,61.02,53.73,-0.22,59.64
2025-03-17 03:15:00,1.3343,1.126,1.2988,0.3561,4.1386,59.638,11378.064,39.457,354.01,110.194,55.49,51.48,60.95,53.64,0.65,59.63
2025-03-17 03:20:00,1.3354,1.1285,1.295,0.369,4.1155,63.66,11575.691,38.783,349.229,107.886,54.57,50.84,60.12,52.64,1.19,59.62
2025-03-17 03:25:00,1.3312,1.1114,1.2762,0.3794,4.1401,63.658,11480.936,38.73,356.693,104.534,54.64,50.86,60.51,53.19,-0.13,59.62
2025-03-17 03:30:00,1.3309,1.1138,1.3013,0.3768,4.1205,61.34,11599.212,39.491,354.583,109.864,55.15,50.45,61.01,52.03,0.68,59.61
2025-03-17 03:35:00,1.3511,1.1176,1.2986,0.361,4.1019,64.641,11406.558,39.162,348.78,107.929,54.47,50.15,59.56,52.12,1.01,59.6
2025-03-17 03:40:00,1.3344,1.1214,1.3033,0.3505,4.1242,61.303,11627.541,39.703,350.881,105.368,54.99,50.57,60.38,52.5,0.94,59.6
2025-03-17 03:45:00,1.3337,1.1214,1.2937,0.3817,4.0966,64.365,11671.811,40.047,358.688,106.459,54.51,50.92,61.06,52.61,2.36,59.59
2025-03-17 03:50:00,1.3273,1.1273,1.309,0.3659,4.115,57.27,11455.686,38.928,349.598,109.478,54.1,50.14,59.8,51.9,0.09,59.58
2025-03-17 03:55:00,1.3261,1.1269,1.2997,0.363,4.1139,62.214,11574.921,38.835,360.503,107.815,54.97,50.43,60.28,52.59,1.15,59.58
2025-03-17 04:00:00,1.332,1.1181,1.2823,0.3673,4.1137,59.226,11666.66,39.111,353.91,107.757,54.61,51.31,61.22,52.97,0.54,59.57
2025-03-17 04:05:00,1.3397,1.0997,1.2991,0.3504,4.1055,62.987,11778.793,39.808,357.19,108.466,54.92,50.18,60.91,52.44,1.2,59.56
2025-03-17 04:10:00,1.3245,1.1209,1.3137,0.356,4.1102,61.187,11580.648,39.013,347.924,107.41,55.07,50.42,60.8,53.36,1.68,59.56
2025-03-17 04:15:00,1.3622,1.0899,1.3056,0.3594,4.1118,58.369,11298.344,39.106,355.984,106.4,54.85,51.28,61.15,53.0,2.86,59.55
2025-03-17 04:20:00,1.3462,1.0966,1.3022,0.3696,4.1361,65.089,11794.738,38.996,355.336,109.095,55.43,51.54,62.04,54.7,1.65,59.54
2025-03-17 04:25:00,1.3413,1.1233,1.3162,0.3588,4.1258,62.057,11842.307,38.955,352.485,106.967,56.3,52.4,61.92,54.5,0.91,59.54
2025-03-17 04:30:00,1.3261,1.1465,1.2698,0.3419,4.1375,61.392,11498.216,39.127,352.647,110.078,55.87,51.38,61.23,53.53,2.19,59.53
2025-03-17 04:35:00,1.3427,1.1567,1.2808,0.368,4.1179,64.064,11682.623,40.15,363.12,113.191,55.64,51.33,61.81,54.04,1.86,59.52
2025-03-17 04:40:00,1.3623,1.1198,1.2976,0.3635,4.1616,66.016,11590.322,38.634,348.565,106.8,56.22,52.26,62.43,53.68,0.91,59.52
2025-03-17 04:45:00,1.344,1.12,1.3178,0.3812,4.1243,62.108,11829.702,39.027,350.034,108.368,56.27,51.45,61.45,53.29,2.25,59.51
2025-03-17 04:50:00,1.3599,1.1388,1.2797,0.3785,4.117,63.098,11818.934,39.711,351.602,112.313,55.31,51.91,61.01,53.13,2.04,59.5
2025-03-17 04:55:00,1.3684,1.1151,1.307,0.352,4.1347,65.064,11690.591,39.614,347.779,109.075,55.86,51.99,62.28,53.42,2.22,59.5
2025-03-17 05:00:00,1.3412,1.125,1.3075,0.3655,4.1123,59.117,11825.778,39.584,356.515,110.338,55.94,51.3,61.1,53.17,3.33,59.49
2025-03-17 05:05:00,1.3367,1.1318,1.3084,0.3796,4.0999,61.375,11590.058,39.506,350.637,106.622,55.73,51.02,61.58,53.22,2.39,59.48
2025-03-17 05:10:00,1.3413,1.1277,1.3054,0.385,4.121,64.185,11583.225,39.064,356.451,105.993,54.83,50.8,60.32,52.62,2.0,59.47
2025-03-17 05:15:00,1.3337,1.1211,1.3002,0.3604,4.1144,62.381,11534.3,39.585,353.621,109.64,54.42,50.75,60.31,52.56,2.74,59.47
2025-03-17 05:20:00,1.3376,1.1338,1.291,0.3488,4.1132,59.733,11208.212,38.939,351.426,110.528,55.06,50.25,60.51,53.14,2.7,59.46
2025-03-17 05:25:00,1.3345,1.1225,1.3036,0.3658,4.1371,59.565,11854.632,39.701,348.744,109.086,55.66,51.03,62.55,53.64,3.05,59.45
2025-03-17 05:30:00,1.3203,1.1109,1.3007,0.3376,4.1023,64.782,11406.814,39.271,352.781,104.235,55.19,51.26,61.81,53.01,2.9,59.44
2025-03-17 05:35:00,1.3684,1.1061,1.2895,0.3598,4.113,56.824,11653.751,39.246,342.059,108.175,55.95,51.93,62.11,53.69,3.52,59.44
2025-03-17 05:40:00,1.3325,1.1334,1.3035,0.3655,4.1023,64.666,11515.212,39.297,349.443,104.759,56.64,51.05,61.74,54.43,4.25,59.43
2025-03-17 05:45:00,1.324,1.1023,1.3024,0.3847,4.0924,66.215,11433.078,38.89,349.01,103.662,55.87,51.83,61.95,54.08,4.78,59.42
2025-03-17 05:50:00,1.3453,1.1272,1.3003,0.3792,4.1549,57.505,11434.936,39.274,348.581,107.563,55.92,52.34,61.83,53.25,2.87,59.42
2025-03-17 05:55:00,1.3582,1.116,1.3041,0.3773,4.0887,66.418,11669.016,39.205,345.164,109.35,55.67,51.38,60.74,53.24,4.22,59.41
2025-03-17 06:00:00,1.3352,1.1193,1.3192,0.3721,4.0977,62.783,11761.214,39.057,351.471,107.583,55.57,51.51,62.06,53.67,4.44,59.4
2025-03-17 06:05:00,1.3608,1.1044,1.293,0.3495,4.1178,64.298,11942.034,39.514,346.907,107.049,54.87,51.12,61.38,52.28,3.25,59.39
2025-03-17 06:10:00,1.3508,1.1129,1.3014,0.3608,4.1156,63.307,11581.01,39.137,355.759,110.639,55.54,51.56,61.92,53.65,3.78,59.38
2025-03-17 06:15:00,1.3495,1.1283,1.3047,0.3592,4.142,68.492,11736.72,39.562,354.167,110.178,56.17,52.09,63.16,54.38,3.95,59.38
2025-03-17 06:20:00,1.3358,1.1253,1.305,0.3719,4.1387,62.05,11611.809,38.44,350.316,108.959,56.85,51.55,61.8,54.86,3.51,59.37
